rgn_id,year,key_sp,catch,Fam,code
1,2012,Acan_Api,367.5,Acan,reef
1,2013,Acan_Api,220.5,Acan,reef
1,2014,Acan_Api,619.5,Acan,reef
1,2015,Acan_Api,430.5,Acan,reef
1,2012,Acan_Black kole,2037,Acan,reef
1,2013,Acan_Black kole,1018.5,Acan,reef
1,2016,Acan_Black kole,252,Acan,reef
1,2012,Acan_Kala,3654,Acan,reef
1,2013,Acan_Kala,4536,Acan,reef
1,2014,Acan_Kala,714,Acan,reef
1,2015,Acan_Kala,2005.5,Acan,reef
1,2016,Acan_Kala,4137,Acan,reef
1,2012,Acan_Kole,16999.5,Acan,reef
1,2013,Acan_Kole,14626.5,Acan,reef
1,2014,Acan_Kole,19761,Acan,reef
1,2015,Acan_Kole,3643.5,Acan,reef
1,2016,Acan_Kole,6909,Acan,reef
1,2012,Acan_Maiko,2457,Acan,reef
1,2013,Acan_Maiko,661.5,Acan,reef
1,2014,Acan_Maiko,2037,Acan,reef
1,2015,Acan_Maiko,1039.5,Acan,reef
1,2016,Acan_Maiko,451.5,Acan,reef
1,2012,Acan_Manini,19761,Acan,reef
1,2013,Acan_Manini,27877.5,Acan,reef
1,2014,Acan_Manini,17776.5,Acan,reef
1,2015,Acan_Manini,6604.5,Acan,reef
1,2016,Acan_Manini,5764.5,Acan,reef
1,2012,Acan_Naenae,808.5,Acan,reef
1,2013,Acan_Naenae,1155,Acan,reef
1,2012,Acan_Opelu kala,22554,Acan,reef
1,2013,Acan_Opelu kala,30166.5,Acan,reef
1,2014,Acan_Opelu kala,9649.5,Acan,reef
1,2015,Acan_Opelu kala,6867,Acan,reef
1,2016,Acan_Opelu kala,3580.5,Acan,reef
1,2012,Acan_Pakuikui (tang),3234,Acan,reef
1,2013,Acan_Pakuikui (tang),4231.5,Acan,reef
1,2014,Acan_Pakuikui (tang),1995,Acan,reef
1,2015,Acan_Pakuikui (tang),1176,Acan,reef
1,2016,Acan_Pakuikui (tang),703.5,Acan,reef
1,2012,Acan_Palani,14164.5,Acan,reef
1,2013,Acan_Palani,16222.5,Acan,reef
1,2014,Acan_Palani,7182,Acan,reef
1,2015,Acan_Palani,6825,Acan,reef
1,2016,Acan_Palani,1596,Acan,reef
1,2012,Acan_Pualu,7276.5,Acan,reef
1,2013,Acan_Pualu,5911.5,Acan,reef
1,2014,Acan_Pualu,16516.5,Acan,reef
1,2015,Acan_Pualu,6310.5,Acan,reef
1,2016,Acan_Pualu,4746,Acan,reef
1,2012,Acan_Umaumalei,4567.5,Acan,reef
1,2013,Acan_Umaumalei,1260,Acan,reef
1,2013,Albu_Oio,231,Albu,reef
1,2015,Albu_Oio,1302,Albu,reef
1,2016,Albu_Oio,945,Albu,reef
1,2012,Aulo_Nunu,724.5,Aulo,reef
1,2013,Aulo_Nunu,756,Aulo,reef
1,2016,Aulo_Nunu,703.5,Aulo,reef
1,2012,Bali_Humuhumu,1596,Bali,reef
1,2013,Bali_Humuhumu,262.5,Bali,reef
1,2014,Bali_Humuhumu,126,Bali,reef
1,2016,Bali_Humuhumu,315,Bali,reef
1,2012,Belo_Ahaaha,1291.5,Belo,reef
1,2013,Belo_Ahaaha,871.5,Belo,reef
1,2015,Belo_Ahaaha,892.5,Belo,reef
1,2016,Belo_Ahaaha,472.5,Belo,reef
1,2012,Cara_Akule,198471,Cara,reef
1,2013,Cara_Akule,157311,Cara,reef
