rgn_id,year,key_sp,catch,Fam,code
1,2016,Lamn_Mako,1634,Lamn,pelagic
1,2012,Scom_Aku,93935,Scom,pelagic
1,2013,Scom_Aku,84641,Scom,pelagic
1,2014,Scom_Aku,64445,Scom,pelagic
1,2015,Scom_Aku,45639,Scom,pelagic
1,2016,Scom_Aku,48781,Scom,pelagic
1,2012,Scom_Bigeye tuna,251332,Scom,pelagic
1,2013,Scom_Bigeye tuna,290378,Scom,pelagic
1,2014,Scom_Bigeye tuna,250672,Scom,pelagic
1,2015,Scom_Bigeye tuna,106997,Scom,pelagic
1,2016,Scom_Bigeye tuna,128835,Scom,pelagic
1,2012,Scom_Kawakawa,697,Scom,pelagic
1,2013,Scom_Kawakawa,943,Scom,pelagic
1,2014,Scom_Kawakawa,2433,Scom,pelagic
1,2015,Scom_Kawakawa,3925,Scom,pelagic
1,2016,Scom_Kawakawa,2885,Scom,pelagic
1,2012,Scom_Keokeo,84,Scom,pelagic
1,2013,Scom_Keokeo,85,Scom,pelagic
1,2015,Scom_Keokeo,14,Scom,pelagic
1,2012,Scom_Ono,262911,Scom,pelagic
1,2013,Scom_Ono,260548,Scom,pelagic
1,2014,Scom_Ono,292721,Scom,pelagic
1,2015,Scom_Ono,275308,Scom,pelagic
1,2016,Scom_Ono,166182,Scom,pelagic
1,2012,Scom_Tombo,562319,Scom,pelagic
1,2013,Scom_Tombo,104248,Scom,pelagic
1,2014,Scom_Tombo,111298,Scom,pelagic
1,2015,Scom_Tombo,143860,Scom,pelagic
1,2016,Scom_Tombo,52097,Scom,pelagic
1,2012,Scom_Tuna-misc.,1293,Scom,pelagic
1,2013,Scom_Tuna-misc.,168,Scom,pelagic
1,2014,Scom_Tuna-misc.,103,Scom,pelagic
1,2015,Scom_Tuna-misc.,253,Scom,pelagic
1,2016,Scom_Tuna-misc.,115,Scom,pelagic
1,2012,Scom_Yellowfin tuna,1003857,Scom,pelagic
1,2013,Scom_Yellowfin tuna,1178558,Scom,pelagic
1,2014,Scom_Yellowfin tuna,1241338,Scom,pelagic
1,2015,Scom_Yellowfin tuna,1176385,Scom,pelagic
1,2016,Scom_Yellowfin tuna,740211,Scom,pelagic
1,2012,Xiph_Swordfish,14196,Xiph,pelagic
1,2013,Xiph_Swordfish,14781,Xiph,pelagic
1,2014,Xiph_Swordfish,16814,Xiph,pelagic
1,2015,Xiph_Swordfish,11982,Xiph,pelagic
1,2016,Xiph_Swordfish,8757,Xiph,pelagic
2,2012,Alop_Thresher shark,3164,Alop,pelagic
2,2013,Alop_Thresher shark,1345,Alop,pelagic
2,2014,Alop_Thresher shark,1916,Alop,pelagic
2,2015,Alop_Thresher shark,1863,Alop,pelagic
2,2016,Alop_Thresher shark,591,Alop,pelagic
2,2012,Bram_Monchong,9295,Bram,pelagic
2,2013,Bram_Monchong,39341,Bram,pelagic
2,2014,Bram_Monchong,37469,Bram,pelagic
2,2015,Bram_Monchong,27631,Bram,pelagic
2,2016,Bram_Monchong,29422,Bram,pelagic
2,2013,Carc_Blue shark,0,Carc,pelagic
2,2013,Carc_Oceanic whitetip,80,Carc,pelagic
2,2014,Carc_Oceanic whitetip,0,Carc,pelagic
2,2015,Carc_Oceanic whitetip,0,Carc,pelagic
2,2012,Cory_Mahimahi,344688,Cory,pelagic
2,2013,Cory_Mahimahi,254074,Cory,pelagic
2,2014,Cory_Mahimahi,349617,Cory,pelagic
2,2015,Cory_Mahimahi,274956,Cory,pelagic
2,2016,Cory_Mahimahi,190230,Cory,pelagic
2,2012,Exoc_Walu,268,Exoc,pelagic
2,2013,Exoc_Walu,448,Exoc,pelagic
2,2014,Exoc_Walu,344,Exoc,pelagic
2,2015,Exoc_Walu,236,Exoc,pelagic
2,2016,Exoc_Walu,112,Exoc,pelagic
2,2012,Isti_Black marlin,2255,Isti,pelagic
2,2013,Isti_Black marlin,3380,Isti,pelagic
2,2014,Isti_Black marlin,2225,Isti,pelagic
2,2015,Isti_Black marlin,2301,Isti,pelagic
2,2016,Isti_Black marlin,2926,Isti,pelagic
2,2012,Isti_Blue marlin,147167,Isti,pelagic
2,2013,Isti_Blue marlin,129479,Isti,pelagic
2,2014,Isti_Blue marlin,155614,Isti,pelagic
2,2015,Isti_Blue marlin,153758,Isti,pelagic
2,2016,Isti_Blue marlin,105665,Isti,pelagic
2,2012,Isti_S.N. spearfish,14151,Isti,pelagic
2,2013,Isti_S.N. spearfish,14093,Isti,pelagic
2,2014,Isti_S.N. spearfish,10562,Isti,pelagic
2,2015,Isti_S.N. spearfish,14442,Isti,pelagic
2,2016,Isti_S.N. spearfish,21601,Isti,pelagic
2,2012,Isti_Sailfish,701,Isti,pelagic
2,2013,Isti_Sailfish,899,Isti,pelagic
2,2014,Isti_Sailfish,1178,Isti,pelagic
2,2015,Isti_Sailfish,2775,Isti,pelagic
2,2016,Isti_Sailfish,1050,Isti,pelagic
2,2012,Isti_Striped marlin,7169,Isti,pelagic
2,2013,Isti_Striped marlin,6065,Isti,pelagic
2,2014,Isti_Striped marlin,7485,Isti,pelagic
2,2015,Isti_Striped marlin,8020,Isti,pelagic
2,2016,Isti_Striped marlin,7797,Isti,pelagic
2,2012,Lamn_Mako,1613,Lamn,pelagic
2,2013,Lamn_Mako,815,Lamn,pelagic
2,2015,Lamn_Mako,831,Lamn,pelagic
2,2016,Lamn_Mako,1634,Lamn,pelagic
2,2012,Scom_Aku,93935,Scom,pelagic
2,2013,Scom_Aku,84641,Scom,pelagic
2,2014,Scom_Aku,64445,Scom,pelagic
2,2015,Scom_Aku,45639,Scom,pelagic
2,2016,Scom_Aku,48781,Scom,pelagic
2,2012,Scom_Bigeye tuna,251332,Scom,pelagic
2,2013,Scom_Bigeye tuna,290378,Scom,pelagic
2,2014,Scom_Bigeye tuna,250672,Scom,pelagic
2,2015,Scom_Bigeye tuna,106997,Scom,pelagic
2,2016,Scom_Bigeye tuna,128835,Scom,pelagic
2,2012,Scom_Kawakawa,697,Scom,pelagic
2,2013,Scom_Kawakawa,943,Scom,pelagic
2,2014,Scom_Kawakawa,2433,Scom,pelagic
2,2015,Scom_Kawakawa,3925,Scom,pelagic
2,2016,Scom_Kawakawa,2885,Scom,pelagic
2,2012,Scom_Keokeo,84,Scom,pelagic
2,2013,Scom_Keokeo,85,Scom,pelagic
2,2015,Scom_Keokeo,14,Scom,pelagic
2,2012,Scom_Ono,262911,Scom,pelagic
2,2013,Scom_Ono,260548,Scom,pelagic
2,2014,Scom_Ono,292721,Scom,pelagic
2,2015,Scom_Ono,275308,Scom,pelagic
2,2016,Scom_Ono,166182,Scom,pelagic
2,2012,Scom_Tombo,562319,Scom,pelagic
2,2013,Scom_Tombo,104248,Scom,pelagic
2,2014,Scom_Tombo,111298,Scom,pelagic
2,2015,Scom_Tombo,143860,Scom,pelagic
2,2016,Scom_Tombo,52097,Scom,pelagic
2,2012,Scom_Tuna-misc.,1293,Scom,pelagic
2,2013,Scom_Tuna-misc.,168,Scom,pelagic
2,2014,Scom_Tuna-misc.,103,Scom,pelagic
2,2015,Scom_Tuna-misc.,253,Scom,pelagic
2,2016,Scom_Tuna-misc.,115,Scom,pelagic
2,2012,Scom_Yellowfin tuna,1003857,Scom,pelagic
2,2013,Scom_Yellowfin tuna,1178558,Scom,pelagic
2,2014,Scom_Yellowfin tuna,1241338,Scom,pelagic
2,2015,Scom_Yellowfin tuna,1176385,Scom,pelagic
2,2016,Scom_Yellowfin tuna,740211,Scom,pelagic
2,2012,Xiph_Swordfish,14196,Xiph,pelagic
2,2013,Xiph_Swordfish,14781,Xiph,pelagic
2,2014,Xiph_Swordfish,16814,Xiph,pelagic
2,2015,Xiph_Swordfish,11982,Xiph,pelagic
2,2016,Xiph_Swordfish,8757,Xiph,pelagic
